B01001_001E,B01001B_001E,B01001C_001E,B01001D_001E,B01001E_001E,B01001F_001E,B01001G_001E,B03002_003E,B03002_013E,state,county,tract
18424,4277,0,1284,0,755,646,9758,1704,12,019,030203
3281,646,5,58,0,235,277,1803,257,12,019,030303
4842,408,0,160,0,328,555,2947,444,12,019,030304
8075,162,0,126,0,109,229,7023,426,12,019,030701
14428,1183,0,618,18,596,335,10200,1478,12,019,030702
12548,470,13,451,0,33,459,10481,641,12,019,030703
4140,125,15,125,0,157,350,3143,225,12,019,030903
6918,1089,0,222,0,45,293,4825,444,12,019,030904
3975,22,0,34,0,9,10,3819,81,12,019,031104
2030,15,0,16,0,0,74,1887,38,12,019,031105
7074,30,0,44,0,18,282,6406,294,12,019,031106
396,3,0,0,0,0,1,389,3,12,019,031107
1292,0,7,7,0,0,18,1260,0,12,019,031108
1381,0,0,5,0,0,0,1357,19,12,021,000101
1466,52,0,5,0,6,9,1332,62,12,021,000102
2502,0,0,11,0,0,9,2471,11,12,021,000401
2052,0,0,0,0,0,0,2052,0,12,021,000402
3934,82,0,63,0,0,0,3707,82,12,021,010106
4443,312,0,48,0,0,53,3531,499,12,021,010107
4396,39,0,67,0,123,62,3678,427,12,021,010105
3167,10,6,0,0,13,0,2402,736,12,021,010108
3236,45,0,41,0,0,52,2546,552,12,087,971401
1692,81,0,53,0,11,0,1276,271,12,087,971402
1509,109,0,0,0,0,4,1184,212,12,087,971002
2030,13,0,22,0,0,18,1865,112,12,087,971501
3064,0,11,0,0,7,22,2859,165,12,087,971502
17,10,0,0,0,0,0,7,0,12,087,980000
4819,5,9,115,28,31,212,4331,88,12,113,010813
6360,280,0,229,22,25,99,5562,143,12,113,010814
9374,210,26,204,0,91,217,8159,467,12,113,010815
5489,317,11,112,0,48,689,4166,146,12,113,010817
11859,1335,0,411,88,535,577,8570,343,12,113,010819
0,0,0,0,0,0,0,0,0,12,113,990000
4017,296,0,14,0,25,62,3454,166,12,069,030406
1597,540,0,15,0,47,36,615,344,12,069,030503
7919,2329,25,31,0,0,262,4251,1021,12,069,030504
4513,457,0,0,0,101,125,3695,135,12,069,030803
1575,38,10,28,9,8,55,1382,45,12,069,030804
4426,1081,15,58,0,176,72,2434,590,12,069,030805
3393,300,5,6,0,9,59,2669,345,12,069,030806
3818,425,0,217,0,10,210,2557,399,12,069,030807
1693,16,0,5,0,0,12,1598,62,12,069,030913
5553,1461,44,16,0,0,78,3219,735,12,069,030914
7181,242,0,55,0,56,8,6622,198,12,069,031101
7179,210,21,52,0,12,107,6360,417,12,069,031102
1876,13,25,0,0,26,20,1555,237,12,069,031103
5785,1065,87,12,0,0,322,3346,953,12,069,031203
5047,489,19,0,0,658,73,3562,246,12,055,961200
4663,859,0,50,0,695,74,2430,555,12,055,960200
5324,1367,0,0,0,1160,225,1802,770,12,055,960300
2413,393,0,34,0,186,58,1409,333,12,055,960800
3878,374,5,123,0,1,141,2901,333,12,009,064700
3729,1955,0,49,0,9,63,1510,143,12,009,064902
11684,719,6,921,0,283,441,7893,1421,12,009,065021
5336,339,75,263,0,97,310,3975,277,12,009,065022
5847,726,0,9,0,33,90,4712,277,12,009,065201
3475,1869,0,19,0,35,111,901,540,12,011,091802
3886,368,9,43,0,123,214,2271,858,12,011,091901
4523,825,0,81,0,47,691,1790,1089,12,011,091902
2682,77,0,77,0,56,12,1607,853,12,011,100104
2947,54,0,9,0,47,30,2150,657,12,011,100105
1846,174,5,4,0,23,64,720,856,12,011,100201
4960,142,0,104,0,37,229,2514,1934,12,011,100202
5950,510,8,222,20,133,333,2896,1828,12,011,070315
7767,5383,7,9,0,195,152,568,1453,12,011,110323
7126,399,23,83,0,44,171,4677,1729,12,011,100101
6428,1229,0,147,0,318,295,1893,2546,12,011,110309
7476,2662,38,257,0,212,202,2128,1977,12,011,060116
4466,3797,35,22,0,0,48,424,140,12,011,060401
4860,506,0,237,0,179,201,2292,1445,12,011,060603
3298,813,6,42,0,0,118,1828,491,12,011,060700
7886,559,0,700,87,101,261,3981,2197,12,011,070306
5392,331,74,331,0,100,211,2039,2306,12,011,070314
6191,65,0,111,17,242,185,5125,446,12,103,026811
8707,225,47,227,12,282,406,7138,370,12,103,027310
2712,236,0,0,0,48,66,2176,186,12,103,027401
3909,84,0,174,0,0,12,3553,86,12,103,027316
6790,708,11,488,0,69,374,4284,856,12,103,026702
5281,554,20,174,0,29,153,3892,459,12,103,027319
3459,635,54,21,0,22,15,2493,219,12,103,028300
3071,782,0,9,0,17,3,1427,833,12,103,021800
4529,71,15,28,0,41,68,3836,470,12,103,024100
4964,39,0,298,0,17,298,4090,222,12,103,025010
2473,41,0,34,0,0,45,2342,11,12,103,023800
5125,858,0,105,0,273,24,618,3247,12,086,010205
7551,693,0,224,0,839,208,1134,4453,12,086,011202
7406,5611,0,30,0,265,40,522,938,12,086,000209
5286,3786,0,43,0,140,102,425,790,12,086,000306
4592,3406,0,14,0,130,66,140,836,12,086,000405
6640,325,0,0,0,226,0,221,5868,12,086,000708
5028,133,0,0,0,168,0,166,4561,12,086,000804
7249,972,0,235,0,1422,95,572,3953,12,086,000901
6960,1527,0,216,0,283,248,282,4404,12,086,010210
5804,1492,6,111,21,174,103,622,3275,12,086,010609
5334,444,0,96,0,255,74,1421,3044,12,086,010608
4141,448,0,33,0,165,22,1498,1975,12,086,010610
3021,25,0,50,11,0,44,2702,189,12,103,027904
3441,372,0,77,0,214,280,1106,1392,12,095,013402
9839,7091,0,129,38,357,189,1094,941,12,095,012401
10104,1753,0,213,0,44,394,6723,977,12,105,014702
7657,236,0,0,0,1065,129,3519,2708,12,105,014902
4390,980,0,0,0,72,184,1967,1187,12,105,015500
5208,967,32,198,0,170,183,2210,1448,12,105,011704
4469,299,0,123,0,8,103,3820,116,12,105,011822
4848,582,0,66,0,36,57,3461,646,12,105,011832
5395,607,0,37,0,104,129,3102,1416,12,105,011901
2892,187,0,86,0,505,51,1569,494,12,105,012002
5653,29,0,168,0,98,44,5005,309,12,105,012111
6790,881,0,0,0,0,154,5090,665,12,105,012113
5790,1428,36,77,0,18,280,3337,614,12,105,012900
7910,915,15,54,0,171,181,4356,2218,12,105,014501
4490,128,0,0,0,108,118,1407,2729,12,105,014502
10327,1163,49,237,0,896,137,6366,1479,12,105,014901
6047,1461,8,138,0,274,242,2898,1026,12,105,015000
4182,281,14,10,0,184,9,3418,266,12,105,010601
3201,27,0,0,0,44,23,2770,337,12,105,011722
7213,2367,0,129,0,216,186,2213,2102,12,011,060501
5059,2910,0,154,0,102,328,1269,296,12,011,060126
2736,1353,0,0,0,137,103,659,484,12,011,060127
6194,2993,0,192,0,65,388,870,1686,12,011,060128
3168,526,0,32,0,178,195,1429,808,12,011,060210
4338,409,61,313,0,120,11,1717,1707,12,011,060211
3208,1105,7,143,0,107,55,1005,786,12,011,060212
4492,647,0,114,0,293,220,1646,1572,12,011,060213
2365,1785,0,14,0,23,109,232,202,12,011,060305
1817,916,0,0,0,33,15,584,269,12,011,060306
6141,2002,1,316,0,345,18,2139,1320,12,011,060606
3083,545,0,228,0,32,35,1629,614,12,011,060607
7174,1043,0,140,0,213,338,3525,1915,12,011,060608
3248,760,0,201,0,106,109,1194,878,12,011,060609
1831,194,0,92,0,37,117,1081,310,12,011,060801
7238,5497,0,124,0,63,434,553,567,12,011,060802
7737,209,0,308,76,433,192,4720,1799,12,011,070208
5276,118,0,211,0,169,59,3551,1168,12,011,070209
4355,1822,13,228,0,27,105,1961,199,12,001,000301
2343,390,12,134,0,59,149,1337,262,12,001,000302
2414,231,0,448,0,15,137,1400,183,12,001,000806
3305,709,26,408,0,19,194,1539,410,12,001,000808
1231,245,13,158,0,16,26,665,108,12,001,000809
1561,175,0,160,3,42,8,1019,154,12,001,001514
5207,873,58,653,9,103,195,2705,611,12,001,001515
2134,392,8,370,15,13,161,1020,155,12,001,001516
4969,440,7,708,9,107,113,3067,518,12,001,001517
2877,550,27,842,2,22,60,1115,259,12,001,001519
2281,454,48,187,0,7,70,1116,399,12,001,001520
4229,909,8,381,7,20,249,2067,588,12,001,001521
1467,255,0,65,15,0,33,968,131,12,001,001603
4548,138,4,0,0,0,0,4135,271,12,055,961302
1170,0,0,5,0,6,9,1096,54,12,055,961601
1123,16,17,4,0,10,51,1020,5,12,055,961602
4673,165,0,42,20,333,42,2550,1521,12,057,012401
3994,207,20,43,21,532,74,2428,669,12,057,012702
3564,765,0,49,6,398,51,1569,726,12,057,013004
2977,221,5,0,0,264,57,1844,586,12,057,013100
3231,181,0,97,0,46,39,2169,699,12,057,013203
4215,146,11,154,0,267,86,3185,366,12,057,013207
4841,558,0,136,22,57,25,3060,983,12,057,013313
6319,604,0,126,0,1158,99,2548,1784,12,057,014108
5457,449,0,243,0,10,249,3486,1020,12,057,012106
3534,1889,0,6,0,192,67,441,939,12,057,012900
5128,411,19,196,0,90,165,2494,1753,12,057,011415
5638,526,0,200,0,65,21,3425,1401,12,057,011514
8254,769,0,357,0,143,419,4295,2271,12,057,011607
5849,626,0,155,0,126,177,1772,2993,12,057,011613
9084,889,39,649,0,402,1444,2323,3338,12,057,011706
4154,1156,90,14,0,815,74,1397,608,12,057,012002
4210,41,66,0,0,434,33,2664,972,12,057,012501
2908,699,0,64,0,35,119,1453,538,12,057,013310
3144,370,13,162,0,231,83,1822,463,12,057,013311
3553,1396,7,0,22,94,397,958,679,12,057,000800
3436,65,0,0,0,11,41,3224,95,12,075,970700
4418,852,4,12,0,4,139,3146,261,12,075,970200
2490,2,0,0,0,0,23,2445,20,12,075,970400
3918,1234,0,39,0,20,106,2222,297,12,075,970600
7409,170,72,14,0,0,105,6274,774,12,075,970500
8021,1770,0,50,9,196,233,5602,161,12,003,040201
7012,1158,31,124,0,0,0,5699,0,12,003,040101
7241,534,36,0,0,36,64,6447,124,12,003,040102
5511,348,0,32,0,30,101,4892,108,12,003,040202
2708,38,9,34,0,0,93,2457,77,12,113,010400
6575,885,0,165,0,87,499,4418,521,12,113,010600
6310,103,18,131,0,202,238,5544,74,12,113,010704
3373,0,59,27,15,0,0,3258,14,12,113,010200
7421,292,22,113,23,195,396,6243,137,12,113,010702
4817,149,0,82,0,13,296,4051,226,12,113,010802
3457,177,5,0,0,0,26,3207,42,12,113,010100
8076,834,25,165,24,2,427,6503,96,12,113,010502
13487,205,89,200,22,103,471,11998,399,12,113,010300
6383,51,25,20,0,201,12,6037,37,12,113,010900
3390,54,0,25,0,35,288,2861,127,12,113,010705
8587,370,0,158,18,116,280,7373,272,12,113,010706
9439,90,45,0,0,0,141,8994,169,12,127,080100
6319,2156,59,61,0,0,334,3569,140,12,109,021003
6357,727,0,236,0,670,171,3917,636,12,009,071336
8173,1516,207,57,0,69,295,4515,1514,12,009,071337
2303,40,0,51,0,38,31,1855,288,12,021,010109
4301,43,183,73,0,21,78,3130,773,12,021,010110
2924,0,0,28,0,11,0,2824,61,12,021,010208
2454,7,0,60,0,0,0,2307,80,12,021,010209
3579,14,0,0,0,20,8,3073,464,12,021,010210
1904,0,0,138,0,0,25,1557,184,12,021,010211
6096,41,12,155,0,54,66,4650,1118,12,021,010212
3996,72,0,19,0,47,0,3600,258,12,021,010213
16666,591,0,205,0,196,218,12584,2872,12,021,010415
0,0,0,0,0,0,0,0,0,12,087,980100
0,0,0,0,0,0,0,0,0,12,087,990000
6950,1097,0,0,0,206,18,5137,492,12,089,050101
2853,152,0,86,0,11,0,2604,0,12,089,050102
6943,207,0,352,0,0,183,5928,273,12,089,050202
1825,20,15,6,0,0,0,1772,12,12,089,050201
3716,92,0,21,0,7,178,3265,153,12,089,050203
6421,381,0,29,0,19,21,5911,60,12,089,050503
4414,4,0,0,0,22,68,4230,90,12,089,050504
0,0,0,0,0,0,0,0,0,12,089,990000
8615,434,60,95,0,243,518,6553,712,12,091,020301
6417,936,0,55,0,138,57,4993,238,12,091,020302
6372,88,27,521,0,70,171,5111,384,12,091,021001
4967,130,0,107,19,142,203,4093,273,12,091,021002
3875,441,28,233,0,73,265,2589,246,12,091,021501
4154,444,18,273,24,277,120,2794,204,12,091,021502
4171,845,0,31,0,514,170,2254,357,12,091,022001
3574,280,0,79,0,400,35,2697,83,12,091,022002
1572,6,6,21,0,0,20,1473,46,12,091,023303
4743,290,47,213,0,291,64,3681,157,12,091,023304
4551,92,0,114,0,126,26,3996,197,12,091,023305
2911,130,0,51,0,86,45,2545,54,12,091,023306
1932,20,0,5,0,363,80,1412,52,12,091,023307
3199,44,0,50,0,30,94,2925,56,12,091,023308
13614,1680,40,1289,0,732,571,6657,2645,12,031,014401
9125,948,40,498,4,242,573,6030,790,12,031,014404
2382,2165,0,0,0,54,81,75,7,12,031,000200
1784,544,36,57,0,51,5,1046,45,12,031,001100
1371,1204,0,0,0,12,46,81,28,12,031,001600
7490,4068,0,283,0,40,88,2804,207,12,031,012200
3944,2608,0,7,40,5,112,1048,124,12,031,002702
10713,2749,0,341,0,281,366,6402,574,12,031,010201
3055,923,0,13,0,59,0,1832,228,12,031,011700
4933,1307,25,126,0,126,183,3022,144,12,031,012000
3946,1086,102,97,0,9,135,2210,307,12,031,012300
2716,1470,0,13,0,9,63,1073,88,12,031,012601
7508,2952,15,352,0,119,422,3027,621,12,031,013723
4301,2754,17,81,0,86,57,1151,155,12,031,001000
5132,4808,7,0,0,0,19,292,6,12,031,010800
6913,1573,43,362,0,491,223,2189,2032,12,011,110308
7824,1141,119,329,0,1199,82,1886,3068,12,011,110312
11741,4001,0,863,0,167,223,1559,4928,12,011,110322
7033,2518,49,273,11,89,154,1458,2481,12,011,060117
2708,0,12,61,10,0,8,2118,499,12,115,001803
1790,6,20,13,0,0,0,1674,77,12,115,001805
1637,0,0,3,0,4,10,1620,0,12,115,001903
16342,2795,27,270,94,569,315,9745,2527,12,069,031204
2644,91,0,17,0,90,48,1184,1214,12,069,031205
7355,891,41,472,0,134,324,4533,960,12,069,031306
18380,2282,291,923,0,165,563,10877,3279,12,069,031307
6457,484,97,438,0,97,147,4452,742,12,069,031308
11285,853,112,137,0,366,402,7365,2050,12,069,031309
18839,1316,0,369,51,297,506,13176,3124,12,069,031310
20483,2973,45,963,0,1177,636,9414,5275,12,069,031311
2993,1265,0,69,9,53,99,754,744,12,071,001101
4683,984,0,16,0,443,246,1886,1108,12,071,001102
6159,1149,0,36,0,556,60,2623,1735,12,071,001401
2860,0,0,0,0,0,26,2671,163,12,071,001402
3267,15,17,0,0,51,34,2942,208,12,071,001706
5695,116,53,22,0,221,349,4714,220,12,071,001707
962,0,0,0,5,0,6,943,8,12,071,001911
1766,0,0,0,0,0,0,1665,101,12,071,001910
1745,44,16,8,0,0,22,1613,42,12,071,001912
1776,0,0,0,0,0,24,1752,0,12,071,001913
5150,0,0,62,0,0,23,4478,587,12,071,001914
2921,10,0,64,0,5,0,2842,0,12,071,001915
2011,22,0,8,0,9,38,1911,23,12,071,010104
5707,282,15,21,0,18,95,4877,399,12,071,010105
6867,554,12,0,0,227,159,4393,1522,12,071,010203
4105,453,0,112,0,94,15,1532,1899,12,093,910201
4895,383,114,41,0,0,6,1767,2584,12,093,910202
2301,82,0,79,0,39,67,1736,298,12,071,050204
1734,44,0,36,0,193,87,1121,253,12,071,050205
3419,193,0,64,0,61,82,2155,864,12,071,050206
2537,3,0,119,0,12,6,2317,80,12,071,050207
6350,79,27,0,43,659,134,4562,846,12,071,050208
8700,299,0,256,0,109,196,5738,2102,12,071,050209
7946,141,95,249,0,94,21,6816,530,12,071,050311
3372,49,0,23,0,167,32,2781,320,12,071,050312
5422,13,0,128,0,48,70,4604,559,12,071,050313
4459,296,0,47,0,128,0,3988,0,12,071,050314
3017,0,0,11,0,0,57,2793,156,12,071,050601
5523,280,0,0,0,294,344,4363,242,12,071,050602
657,0,9,15,0,0,21,605,7,12,071,060201
1735,0,0,14,12,0,0,1689,20,12,071,060202
1518,0,0,6,0,0,0,1481,31,12,071,060203
1711,0,0,10,0,0,15,1530,156,12,071,070101
2859,291,22,17,0,0,75,2383,71,12,071,070102
1826,0,15,0,0,0,17,1787,7,12,071,080203
2607,9,0,0,0,0,0,2562,36,12,071,080204
0,0,0,0,0,0,0,0,0,12,071,990000
2108,205,7,11,22,34,79,1591,159,12,071,080300
0,0,0,0,0,0,0,0,0,12,071,980000
5956,1695,0,13,0,387,0,168,3693,12,086,000902
6944,107,0,52,0,409,42,408,5926,12,086,001602
3797,2918,0,0,0,178,93,158,450,12,086,002003
6587,4365,0,41,0,482,156,320,1223,12,086,002202
3300,135,0,39,0,173,43,1980,930,12,086,004102
6470,398,0,0,0,442,0,150,5480,12,086,005201
8169,161,0,99,0,236,20,589,7064,12,086,007002
1072,28,22,17,0,7,9,355,634,12,086,007801
1941,188,10,0,0,0,27,1571,145,12,099,001913
2113,333,0,210,0,23,59,1154,334,12,099,001914
1653,240,0,27,0,8,16,1084,278,12,099,001910
928,72,5,5,0,52,8,662,124,12,099,001911
7151,2947,0,486,0,35,188,2305,1190,12,099,001915
3771,927,0,194,81,68,199,1859,443,12,099,001916
4323,292,50,0,0,46,176,1577,2182,12,099,005204
1032,6,0,32,0,16,22,916,40,12,099,005405
5808,2825,3,19,0,409,0,1064,1488,12,099,005601
1660,6,0,19,0,16,1,1511,107,12,099,005407
903,7,0,10,3,4,0,856,23,12,099,005409
3517,16,0,21,1,21,21,3196,241,12,099,005411
2894,692,0,31,0,38,81,1880,172,12,099,005602
1844,8,0,195,0,0,23,1539,79,12,099,005810
3708,843,0,86,0,58,73,2367,281,12,099,005811
4238,573,53,69,0,90,193,2015,1245,12,099,005812
6413,1071,0,166,133,177,353,3036,1477,12,099,005813
5053,919,0,12,0,212,64,994,2852,12,099,005814
4488,1521,0,28,0,0,113,2188,638,12,099,005815
5549,782,0,134,0,157,49,2908,1519,12,099,005816
6225,2355,9,302,0,205,142,2129,1083,12,099,005817
2833,121,0,0,0,18,0,2518,176,12,099,005933
2728,291,0,0,0,0,74,2239,124,12,099,005934
2501,161,0,0,0,38,0,2290,12,12,099,005935
3092,223,0,36,0,30,0,2671,132,12,099,005936
5775,1447,38,0,0,595,255,3313,127,12,131,950200
3072,207,0,14,0,0,88,2688,75,12,131,950400
4431,1161,0,62,0,14,162,2785,247,12,039,020101
5323,2838,19,0,0,0,21,1689,756,12,039,020500
5196,3142,34,62,0,95,68,1353,442,12,039,020701
4507,3124,6,106,0,26,30,1046,169,12,039,020600
5116,1381,0,0,9,123,47,2267,1289,12,039,020800
5082,3565,0,0,0,85,0,1164,268,12,039,020300
6214,4943,0,0,0,14,34,570,653,12,039,020702
5340,2994,15,0,0,26,97,2115,93,12,039,020102
4808,2510,0,50,6,0,48,1972,222,12,039,020400
2991,13,0,0,23,0,133,2822,0,12,059,960300
3266,5,0,11,0,42,6,3111,91,12,103,028003
2008,6,0,28,0,0,6,1906,62,12,103,028004
1625,46,0,44,0,0,9,1472,54,12,103,028103
3385,62,0,0,0,16,13,3135,159,12,103,028104
4149,566,15,92,0,49,209,2848,370,12,103,028600
2850,2491,0,220,0,0,68,71,0,12,103,028700
0,0,0,0,0,0,0,0,0,12,103,990000
0,0,0,0,0,0,0,0,0,12,103,990100
1676,57,55,12,0,0,11,1487,54,12,105,010401
4575,429,20,11,0,71,329,3458,257,12,105,010402
1675,25,0,47,0,0,53,1211,339,12,105,010501
4130,66,0,107,0,9,78,3654,216,12,105,010502
3763,233,0,85,0,0,76,3101,268,12,105,010603
3475,422,19,20,0,19,61,2354,580,12,105,010604
4051,3138,0,0,0,34,148,333,398,12,105,011203
1589,1001,0,199,0,0,0,260,129,12,105,011204
6323,1122,177,53,0,105,140,3568,1158,12,105,011501
6006,861,74,161,118,308,107,3795,582,12,105,011502
4691,517,79,0,0,23,170,3348,554,12,105,011604
3222,0,25,45,0,17,128,2572,435,12,105,011605
2006,113,28,0,9,6,0,1470,380,12,105,011606
8196,1042,66,440,39,139,267,5548,655,12,105,011833
6201,176,25,342,0,252,111,4938,357,12,105,011834
4579,112,17,97,0,74,171,3544,564,12,105,011835
3544,174,0,73,0,10,57,2982,248,12,105,011836
4015,493,0,0,0,9,61,3014,438,12,105,011908
2012,147,0,21,0,0,0,1567,277,12,105,011603
2927,7,0,57,0,139,79,2374,271,12,105,011909
1439,12,6,17,0,44,27,1298,35,12,105,011910
3044,217,9,62,0,33,0,2387,336,12,105,011911
1987,131,0,34,0,35,74,1606,107,12,105,011912
2547,479,0,0,0,69,19,1412,568,12,105,011913
6163,243,46,0,0,158,137,4707,872,12,105,012124
3018,18,37,77,0,32,63,2366,425,12,105,012125
3990,736,18,58,0,103,107,2115,853,12,105,012126
7853,908,86,522,0,321,284,5007,725,12,105,012127
4697,1218,0,195,0,27,96,1884,1277,12,011,020414
4054,1012,17,447,0,235,72,1305,966,12,011,020323
6907,2238,14,46,0,676,63,1999,1871,12,011,020324
4338,800,0,343,0,133,145,1984,933,12,011,020415
3915,564,7,21,0,327,111,887,1998,12,095,013403
2011,30,0,48,0,24,37,1660,212,12,095,015701
7847,453,0,66,0,1011,484,1115,4718,12,095,016709
3600,620,19,75,0,63,205,2386,232,12,095,014400
3417,261,5,24,0,54,158,2621,294,12,095,011200
4326,799,0,271,7,123,110,2494,522,12,095,014806
11985,4839,0,666,0,708,912,4180,680,12,031,013521
11885,5099,160,633,31,32,723,4347,860,12,031,013721
3731,498,0,208,0,146,165,2379,335,12,031,013800
4388,842,0,264,0,83,221,2662,316,12,031,013904
4040,59,0,137,0,0,102,3626,116,12,031,014102
5251,2197,0,244,0,16,60,2374,360,12,031,014800
6100,1929,81,99,0,228,152,2889,722,12,105,013400
6215,4450,72,34,0,64,176,889,530,12,105,013600
2564,508,7,14,0,58,67,916,994,12,105,014121
1576,1312,0,0,0,7,40,152,65,12,105,014301
4538,161,17,17,0,55,56,2400,1832,12,105,014600
3049,637,0,0,0,142,69,1607,594,12,105,014802
2521,230,0,0,0,135,47,1412,697,12,105,016003
1303,320,0,0,0,200,113,649,21,12,105,016100
1809,720,11,0,0,0,0,555,523,12,105,016002
3443,165,0,21,10,10,2,2484,751,12,105,015402
3400,1682,0,0,0,58,26,1030,604,12,105,011000
8891,1102,25,226,0,232,118,3974,3214,12,105,012502
5346,127,0,65,0,86,96,547,4425,12,086,006302
3781,86,0,125,0,107,58,183,3222,12,086,006403
6708,142,27,122,0,65,76,877,5399,12,086,006601
10573,633,289,85,0,439,261,971,7895,12,086,007001
2964,2217,28,0,0,12,0,323,384,12,086,007200
2997,58,0,5,0,15,40,825,2054,12,086,007501
6250,147,0,537,0,104,103,1929,3430,12,086,007604
4135,670,0,389,0,104,243,1870,859,12,057,013320
7434,1898,0,306,0,342,413,3096,1379,12,057,013321
7441,1668,0,324,0,457,297,2914,1781,12,057,013322
5433,1378,157,38,0,839,80,2353,588,12,057,013410
2504,153,54,47,19,65,109,1841,216,12,057,013411
4247,505,10,280,0,97,69,2762,524,12,057,013412
3794,319,0,73,0,35,127,2693,547,12,057,013413
6590,351,0,149,0,303,370,4923,494,12,057,013414
3960,285,0,0,0,0,87,3122,466,12,057,013415
1210,74,0,2,24,44,102,708,256,12,057,013604
7110,2219,12,307,0,939,577,1974,1082,12,057,013703
10381,2478,0,105,0,1121,396,4499,1782,12,057,013704
1751,202,0,9,0,210,74,895,361,12,057,013806
7702,877,10,339,133,594,607,3633,1509,12,057,013807
9729,1506,7,145,0,3195,83,3315,1478,12,057,013913
4819,148,18,201,0,1915,34,1083,1420,12,057,013914
8132,1846,52,420,0,224,520,3920,1150,12,057,013915
12706,2518,0,692,0,419,947,5795,2335,12,057,013916
7682,1361,68,238,0,322,418,3555,1720,12,057,013917
1905,60,0,75,0,145,0,1544,81,12,057,013918
6680,317,62,43,0,736,102,3679,1741,12,055,961603
21,0,0,0,0,0,0,21,0,12,055,980000
0,0,0,0,0,0,0,0,0,12,055,980100
0,0,0,0,0,0,0,0,0,12,055,980200
5954,2885,8,127,0,200,76,1623,1035,12,057,000102
3809,2512,0,0,0,104,172,656,365,12,057,000201
5859,2734,51,29,0,472,173,854,1546,12,057,000202
4095,1140,0,247,0,208,233,1654,613,12,057,000101
5435,788,60,146,0,204,229,1586,2422,12,057,000601
2700,429,15,85,0,76,133,866,1096,12,057,000602
2791,1064,0,165,0,171,105,608,678,12,057,000901
4490,2706,0,62,0,0,237,956,529,12,057,000902
5259,53,0,143,0,254,74,387,4348,12,086,009024
2323,30,83,0,0,26,19,68,2097,12,086,009026
4025,91,0,146,0,49,30,114,3595,12,086,009027
6407,118,0,107,0,97,18,428,5639,12,086,009028
4083,5,0,0,8,47,5,238,3780,12,086,009029
5336,19,0,82,0,134,11,205,4885,12,086,009030
3912,37,0,119,0,54,9,81,3612,12,086,009031
5937,113,0,327,0,153,192,556,4596,12,086,009035
8720,157,0,398,0,212,82,862,7009,12,086,009036
8874,357,0,311,0,146,80,919,7061,12,086,009038
5067,141,0,328,0,34,111,497,3956,12,086,009039
2970,72,0,78,0,73,77,2484,186,12,103,025413
2489,91,5,94,0,41,38,1971,249,12,103,025414
4567,203,0,112,0,159,16,3167,910,12,103,025415
3475,149,0,190,0,91,184,2539,322,12,103,025416
2458,22,0,0,0,0,0,2373,63,12,103,025417
2781,648,16,83,0,187,69,1380,398,12,103,025505
6023,72,0,12,25,0,269,4689,956,12,103,025506
2459,84,13,79,0,62,173,1843,205,12,103,025603
1370,26,0,0,19,0,62,1100,163,12,103,025604
2290,583,5,43,0,26,50,1378,205,12,103,026101
4533,198,23,31,68,121,312,2672,1108,12,103,026818
2512,194,11,0,0,46,117,1478,666,12,103,026819
4731,69,0,122,28,0,131,4232,149,12,103,026820
2805,109,37,56,0,49,94,2033,427,12,103,026821
4428,72,0,45,0,241,142,3539,389,12,103,026912
5075,666,0,257,0,0,107,3162,883,12,103,025900
1306,147,0,29,8,8,34,1009,71,12,103,026102
3190,70,0,93,0,21,123,2632,251,12,103,026913
4982,46,0,34,0,47,0,4380,475,12,103,027106
1199,25,0,10,0,6,0,1115,43,12,103,027209
4861,16,0,31,0,81,88,4452,193,12,103,027210
1584,4,0,7,0,30,21,1399,123,12,103,027321
9302,2186,111,91,0,172,259,5201,1282,12,009,071338
6572,1403,0,74,0,11,93,4023,968,12,009,071339
